# Critical-line null test, N=200 extension (Task 3)
# Seed: 42  N: 200  t-range: [14.0, 400.0]  dps: 50
# Rejection: |t-gamma_k| >= 0.1 for k <= 250  (rejected 25, acceptance 88.9%)
index,t,phase_radians,magnitude_ratio,direction,residual
189,316.65125235214776,2.588018294692747986954110653190234364162,6.0758593095469465676,+,6.94919e-50
190,189.6332297929093,-0.553574358897045251508532730089268520035,8.6232186499634415308,-,3.20732e-49
191,177.2808895922029,-0.553574358897045251508532730089268520035,19.821865391161467908,-,3.82205e-49
192,398.23315814418754,2.588018294692747986954110653190234364162,0.026816115042156900641,+,5.43106e-48
193,228.52657283456864,-0.553574358897045251508532730089268520035,0.3813374270761905044,-,7.61738e-50
194,291.30559426438185,-0.553574358897045251508532730089268520035,0.051800584937030126468,-,4.58379e-49
195,73.75157455578875,-0.553574358897045251508532730089268520035,0.26652725109446090708,-,5.21189e-50
196,128.52922064090177,2.588018294692747986954110653190234364162,1.6473878900548596234,+,1.71057e-49
197,387.92181487809529,-0.553574358897045251508532730089268520035,1.8286088851248061988,-,2.0313e-49
198,237.56359225507489,-0.553574358897045251508532730089268520035,0.22027188403699463872,-,2.44558e-49
199,223.28734773046986,2.588018294692747986954110653190234364162,4.0852642546275008976,+,1.01565e-49
200,36.065795342288467,2.588018294692747986954110653190234364162,0.099281329020562382326,+,3.74187e-50
