n,t_n,nearest_minimum_t,delta_n,delta_n_null
7036,7296.571619,7296.688000,0.116381,0.399550
7037,7298.368684,7298.328000,0.040684,0.422694
7038,7299.138849,7299.328000,0.189151,0.438328
7039,7299.336571,7299.328000,0.008571,0.443448
7040,7300.763477,7300.656000,0.107477,0.426281
7041,7301.581317,7300.656000,0.925317,0.418017
7042,7301.848558,7300.656000,1.192558,0.410323
7043,7302.917876,7304.864000,1.946124,0.411617
7044,7303.843901,7304.864000,1.020099,0.418584
7045,7305.060287,7304.864000,0.196287,0.422782
7046,7305.818162,7306.048000,0.229838,0.426204
7047,7306.637206,7306.408000,0.229206,0.430269
7048,7307.660753,7307.824000,0.163247,0.406269
7049,7308.671665,7308.600000,0.071665,0.436818
7050,7309.497904,7309.408000,0.089904,0.430614
7051,7310.501357,7310.840000,0.338643,0.410274
7052,7311.190952,7311.176000,0.014952,0.402989
7053,7311.881146,7311.176000,0.705146,0.424607
7054,7312.724372,7313.024000,0.299628,0.434897
7055,7313.555046,7313.856000,0.300954,0.425690
7056,7314.449131,7314.664000,0.214869,0.410339
7057,7315.755629,7316.264000,0.508371,0.416851
7058,7317.100251,7317.216000,0.115749,0.416006
7059,7317.553739,7317.840000,0.286261,0.404912
7060,7318.351003,7317.840000,0.511003,0.399291
7061,7318.871999,7319.456000,0.584001,0.410862
7062,7319.896757,7319.944000,0.047243,0.437286
7063,7321.233782,7322.008000,0.774218,0.424398
7064,7321.717373,7322.008000,0.290627,0.430924
7065,7322.568751,7323.128000,0.559249,0.428271
7066,7323.243983,7323.128000,0.115983,0.422433
7067,7324.849333,7324.736000,0.113333,0.422598
7068,7325.226115,7324.736000,0.490115,0.415944
7069,7326.444103,7326.896000,0.451897,0.424594
7070,7327.534498,7327.512000,0.022498,0.461387
7071,7328.283514,7327.720000,0.563514,0.442145
7072,7328.861172,7329.000000,0.138828,0.414292
7073,7329.815578,7329.736000,0.079578,0.415456
7074,7330.586840,7331.024000,0.437160,0.421779
7075,7330.970858,7331.024000,0.053142,0.416248
7076,7332.652130,7332.960000,0.307870,0.418172
7077,7333.517033,7333.496000,0.021033,0.426206
7078,7334.639106,7334.704000,0.064894,0.425108
7079,7335.193964,7335.296000,0.102036,0.452215
7080,7336.016820,7336.000000,0.016820,0.443833
7081,7337.312224,7337.328000,0.015776,0.433868
7082,7337.649201,7337.328000,0.321201,0.426390
7083,7338.621251,7339.464000,0.842749,0.443046
7084,7339.763137,7339.464000,0.299137,0.422869
7085,7340.495965,7340.248000,0.247965,0.412261
7086,7341.172411,7341.240000,0.067589,0.397714
7087,7341.781449,7341.976000,0.194551,0.412372
7088,7343.507523,7343.360000,0.147523,0.423462
7089,7344.429407,7344.216000,0.213407,0.412005
7090,7345.413384,7345.512000,0.098616,0.415735
7091,7345.737188,7345.512000,0.225188,0.417473
7092,7346.698927,7346.080000,0.618927,0.399244
7093,7347.601441,7348.416000,0.814559,0.428557
7094,7348.226471,7348.416000,0.189529,0.412071
7095,7349.249778,7349.328000,0.078222,0.437402
7096,7350.347619,7350.264000,0.083619,0.440360
7097,7350.973256,7350.640000,0.333256,0.435732
7098,7352.631848,7352.032000,0.599848,0.447126
7099,7352.880430,7352.032000,0.848430,0.442600
7100,7353.913948,7354.080000,0.166052,0.438156
7101,7354.584626,7354.080000,0.504626,0.433232
7102,7356.076801,7356.072000,0.004801,0.429533
7103,7356.713902,7356.072000,0.641902,0.441788
7104,7357.298065,7357.984000,0.685935,0.433962
7105,7357.829927,7357.984000,0.154073,0.425760
7106,7359.022424,7358.816000,0.206424,0.429551
7107,7359.818833,7359.680000,0.138833,0.407400
7108,7361.267013,7361.464000,0.196987,0.414325
7109,7362.058134,7362.160000,0.101866,0.438072
7110,7363.102591,7363.176000,0.073409,0.428656
7111,7363.822094,7363.176000,0.646094,0.416700
7112,7364.469761,7364.680000,0.210239,0.432512
7113,7365.120060,7364.848000,0.272060,0.429678
7114,7366.176826,7366.624000,0.447174,0.441185
7115,7367.444805,7367.696000,0.251195,0.439477
7116,7367.716584,7367.696000,0.020584,0.433272
7117,7369.211236,7369.368000,0.156764,0.429846
7118,7369.532614,7369.368000,0.164614,0.436852
7119,7370.778296,7370.464000,0.314296,0.444998
7120,7371.987961,7372.024000,0.036039,0.457372
7121,7372.805048,7373.288000,0.482952,0.445132
7122,7373.424035,7373.288000,0.136035,0.440408
7123,7374.349392,7374.160000,0.189392,0.438818
7124,7375.199244,7374.776000,0.423244,0.432483
7125,7375.878152,7375.920000,0.041848,0.430028
7126,7376.873649,7376.616000,0.257649,0.422123
7127,7377.190089,7376.616000,0.574089,0.415996
7128,7379.332785,7379.416000,0.083215,0.410683
7129,7379.979603,7380.328000,0.348397,0.411957
7130,7380.464012,7380.328000,0.136012,0.417204
7131,7381.536932,7382.176000,0.639068,0.439274
7132,7382.222713,7382.176000,0.046713,0.429330
7133,7383.173524,7383.120000,0.053524,0.421101
7134,7384.202396,7383.816000,0.386396,0.417695
7135,7384.924513,7385.232000,0.307487,0.411986
7136,7385.752634,7385.408000,0.344634,0.422105
7137,7386.461553,7386.432000,0.029553,0.411352
7138,7387.542421,7387.672000,0.129579,0.408099
7139,7388.629535,7388.432000,0.197535,0.428891
7140,7389.584509,7390.112000,0.527491,0.417079
7141,7390.664178,7390.464000,0.200178,0.430709
7142,7391.440260,7391.592000,0.151740,0.428239
7143,7392.160733,7392.504000,0.343267,0.440712
7144,7392.988606,7392.504000,0.484606,0.421811
7145,7393.173269,7392.504000,0.669269,0.412838
7146,7394.711618,7394.208000,0.503618,0.448927
7147,7395.693962,7395.896000,0.202038,0.434963
7148,7396.403274,7396.752000,0.348726,0.431404
7149,7397.531934,7397.528000,0.003934,0.421422
7150,7398.751921,7398.648000,0.103921,0.409629
7151,7399.220387,7399.784000,0.563613,0.422149
7152,7399.828820,7399.784000,0.044820,0.412528
7153,7401.354181,7400.736000,0.618181,0.416754
7154,7401.670670,7400.736000,0.934670,0.420716
7155,7403.018091,7403.048000,0.029909,0.422496
7156,7403.448923,7403.688000,0.239077,0.424111
7157,7404.103469,7404.048000,0.055469,0.429523
7158,7405.071528,7405.464000,0.392472,0.425945
7159,7406.434876,7406.640000,0.205124,0.408468
7160,7407.782773,7407.968000,0.185227,0.452866
7161,7408.318442,7407.968000,0.350442,0.444720
7162,7408.961023,7408.888000,0.073023,0.435081
7163,7409.697910,7409.288000,0.409910,0.433722
7164,7410.875017,7411.016000,0.140983,0.410326
7165,7411.475579,7411.400000,0.075579,0.435196
7166,7412.213345,7411.400000,0.813345,0.413036
7167,7413.328583,7413.504000,0.175417,0.432667
7168,7414.418815,7414.480000,0.061185,0.426071
7169,7415.180650,7415.296000,0.115350,0.436124
7170,7416.269504,7416.424000,0.154496,0.431961
7171,7416.713392,7416.424000,0.289392,0.436151
7172,7418.310509,7418.456000,0.145491,0.414026
7173,7418.988098,7418.968000,0.020098,0.417358
7174,7419.537617,7419.384000,0.153617,0.419874
7175,7420.415913,7419.968000,0.447913,0.430522
7176,7421.420782,7421.456000,0.035218,0.428986
7177,7421.806963,7421.456000,0.350963,0.421753
7178,7422.910687,7422.576000,0.334687,0.410961
7179,7424.220735,7423.776000,0.444735,0.441466
7180,7425.306206,7426.448000,1.141794,0.424055
7181,7426.042616,7426.448000,0.405384,0.433476
7182,7427.010358,7427.160000,0.149642,0.405495
7183,7427.618882,7427.160000,0.458882,0.412638
7184,7428.124247,7428.768000,0.643753,0.423664
7185,7429.350889,7428.768000,0.582889,0.436442
7186,7430.555369,7430.192000,0.363369,0.431805
7187,7431.156635,7431.064000,0.092635,0.426491
7188,7431.634303,7431.064000,0.570303,0.434529
7189,7432.740670,7433.240000,0.499330,0.422996
7190,7434.041575,7433.792000,0.249575,0.433321
7191,7435.059192,7435.936000,0.876808,0.412025
7192,7435.590442,7435.936000,0.345558,0.407314
7193,7436.766517,7436.856000,0.089483,0.436603
7194,7437.658182,7436.880000,0.778182,0.437070
7195,7438.125995,7438.496000,0.370005,0.437258
7196,7438.872216,7438.496000,0.376216,0.431861
7197,7439.737649,7440.544000,0.806351,0.420737
7198,7440.703121,7440.544000,0.159121,0.424625
7199,7441.969323,7441.960000,0.009323,0.436414
7200,7443.171161,7443.792000,0.620839,0.454402
7201,7443.628394,7443.792000,0.163606,0.444654
7202,7444.423866,7444.576000,0.152134,0.435369
7203,7445.518980,7445.744000,0.225020,0.432621
7204,7446.192112,7446.056000,0.136112,0.431961
7205,7447.470380,7447.920000,0.449620,0.434865
7206,7447.916000,7447.920000,0.004000,0.428821
7207,7448.578846,7448.704000,0.125154,0.427844
7208,7450.026852,7449.792000,0.234852,0.439202
7209,7450.313415,7450.648000,0.334585,0.438207
7210,7451.287377,7451.472000,0.184623,0.440413
7211,7453.156333,7453.048000,0.108333,0.430450
7212,7453.562256,7453.424000,0.138256,0.426248
7213,7454.501151,7454.504000,0.002849,0.441716
7214,7455.111600,7455.640000,0.528400,0.434913
7215,7455.756248,7455.640000,0.116248,0.429957
7216,7456.879264,7455.640000,1.239264,0.438817
7217,7457.555016,7458.368000,0.812984,0.444537
7218,7458.758897,7458.736000,0.022897,0.437697
7219,7459.317917,7459.256000,0.061917,0.408379
7220,7460.742319,7460.480000,0.262319,0.437710
7221,7461.412837,7461.504000,0.091163,0.431591
7222,7462.345119,7462.280000,0.065119,0.418526
7223,7463.241034,7464.024000,0.782966,0.444225
7224,7463.953428,7464.024000,0.070572,0.439191
7225,7465.235333,7465.240000,0.004667,0.426110
7226,7465.873649,7465.760000,0.113649,0.430984
7227,7466.509567,7466.200000,0.309567,0.424091
7228,7467.236892,7467.536000,0.299108,0.431806
7229,7467.893516,7468.056000,0.162484,0.421877
7230,7469.742313,7469.984000,0.241687,0.429424
7231,7470.410695,7469.984000,0.426695,0.427094
7232,7471.316154,7471.504000,0.187846,0.416930
7233,7472.216338,7471.504000,0.712338,0.420045
7234,7472.938452,7473.328000,0.389548,0.429910
7235,7473.801923,7473.328000,0.473923,0.425148
7236,7474.318376,7475.120000,0.801624,0.421972
7237,7475.457148,7475.120000,0.337148,0.419180
7238,7476.661685,7476.680000,0.018315,0.442680
7239,7477.126117,7476.680000,0.446117,0.437340
7240,7477.990220,7477.720000,0.270220,0.423530
7241,7479.360804,7479.200000,0.160804,0.448740
7242,7479.826490,7479.920000,0.093510,0.440614
7243,7481.270585,7481.312000,0.041415,0.432576
7244,7482.088353,7481.920000,0.168353,0.423048
7245,7482.760971,7482.656000,0.104971,0.439103
7246,7483.222685,7482.656000,0.566685,0.429399
7247,7484.435406,7484.520000,0.084594,0.424572
7248,7485.087261,7485.336000,0.248739,0.410083
7249,7485.836110,7486.128000,0.291890,0.403721
7250,7486.980575,7487.296000,0.315425,0.414035
7251,7488.341398,7488.728000,0.386602,0.415143
7252,7489.410793,7489.496000,0.085207,0.431828
7253,7489.801650,7489.840000,0.038350,0.441298
7254,7490.288467,7489.840000,0.448467,0.428014
7255,7491.480237,7491.384000,0.096237,0.427830
7256,7492.871177,7493.200000,0.328823,0.436747
7257,7493.000606,7493.200000,0.199394,0.442376
7258,7494.155594,7494.232000,0.076406,0.421931
7259,7494.893355,7494.792000,0.101355,0.434530
7260,7495.620536,7495.736000,0.115464,0.435689
7261,7496.903234,7496.056000,0.847234,0.414019
7262,7497.876667,7497.768000,0.108667,0.403041
7263,7499.018375,7497.768000,1.250375,0.402206
7264,7499.635017,7500.432000,0.796983,0.396950
7265,7500.520759,7500.432000,0.088759,0.402664
7266,7501.394357,7501.280000,0.114357,0.409485
7267,7501.889601,7501.280000,0.609601,0.412353
7268,7502.606128,7503.320000,0.713872,0.431395
7269,7503.815822,7503.824000,0.008178,0.433367
7270,7505.007628,7504.520000,0.487628,0.414586
7271,7505.855761,7505.520000,0.335761,0.410474
7272,7506.458778,7506.664000,0.205222,0.400880
7273,7507.881583,7508.280000,0.398417,0.442092
7274,7508.325358,7508.280000,0.045358,0.444526
7275,7509.362858,7508.800000,0.562858,0.446401
7276,7510.062014,7508.800000,1.262014,0.417827
7277,7511.268152,7512.288000,1.019848,0.418543
7278,7511.831550,7512.288000,0.456450,0.410662
7279,7512.639109,7512.288000,0.351109,0.406728
7280,7513.256479,7513.120000,0.136479,0.410460
7281,7514.327458,7514.176000,0.151458,0.439440
7282,7516.017339,7516.256000,0.238661,0.439586
7283,7516.682865,7516.944000,0.261135,0.420793
7284,7517.316547,7517.352000,0.035453,0.422921
7285,7518.233922,7517.352000,0.881922,0.412080
7286,7518.988255,7519.240000,0.251745,0.430066
7287,7519.483809,7519.240000,0.243809,0.418360
7288,7521.095478,7521.328000,0.232522,0.421577
7289,7521.418960,7521.328000,0.090960,0.413173
7290,7522.235956,7522.440000,0.204044,0.413462
7291,7523.583810,7523.696000,0.112190,0.427543
7292,7524.576063,7524.176000,0.400063,0.447033
7293,7525.117755,7525.488000,0.370245,0.455668
7294,7526.077889,7525.488000,0.589889,0.431816
7295,7527.339244,7527.552000,0.212756,0.441214
7296,7528.255945,7527.552000,0.703945,0.416075
7297,7528.618825,7529.048000,0.429175,0.399860
7298,7529.572440,7529.048000,0.524440,0.417230
7299,7530.024518,7530.784000,0.759482,0.426353
7300,7531.443038,7531.064000,0.379038,0.430736
7301,7531.918476,7531.968000,0.049524,0.428189
7302,7533.701789,7533.536000,0.165789,0.425437
7303,7534.196177,7534.424000,0.227823,0.427284
7304,7535.269417,7535.432000,0.162583,0.435772
7305,7535.795880,7535.432000,0.363880,0.424681
7306,7536.852141,7536.832000,0.020141,0.414050
7307,7537.312581,7536.832000,0.480581,0.382196
7308,7538.513844,7539.752000,1.238156,0.430847
7309,7539.507181,7539.752000,0.244819,0.430621
7310,7540.227540,7540.416000,0.188460,0.411656
7311,7540.952212,7541.152000,0.199788,0.399816
7312,7541.719927,7542.120000,0.400073,0.406690
7313,7543.274087,7543.000000,0.274087,0.414173
7314,7544.143090,7544.936000,0.792910,0.407485
7315,7545.017282,7544.936000,0.081282,0.424069
7316,7545.469645,7545.392000,0.077645,0.428001
7317,7546.619778,7546.512000,0.107778,0.417846
7318,7547.346464,7547.744000,0.397536,0.433208
7319,7548.163929,7548.096000,0.067929,0.423790
7320,7548.467009,7548.472000,0.004991,0.412531
7321,7550.120472,7549.744000,0.376472,0.421721
7322,7551.093890,7550.888000,0.205890,0.416782
7323,7552.050978,7552.320000,0.269022,0.434112
7324,7552.915723,7552.800000,0.115723,0.417595
7325,7553.422600,7553.288000,0.134600,0.414754
7326,7554.415064,7554.496000,0.080936,0.421864
7327,7555.636987,7555.768000,0.131013,0.454068
7328,7556.215633,7555.768000,0.447633,0.462236
7329,7557.123848,7557.304000,0.180152,0.459709
7330,7557.731650,7558.144000,0.412350,0.447061
7331,7558.618693,7558.968000,0.349307,0.415835
7332,7559.643376,7559.584000,0.059376,0.404420
7333,7560.829820,7560.856000,0.026180,0.416234
7334,7561.658960,7561.480000,0.178960,0.435761
7335,7563.182814,7563.248000,0.065186,0.427914
7336,7563.520416,7563.512000,0.008416,0.409758
7337,7563.769302,7563.824000,0.054698,0.403873
7338,7564.960244,7563.824000,1.136244,0.415636
7339,7565.732853,7566.856000,1.123147,0.414967
7340,7566.845322,7566.856000,0.010678,0.417392
7341,7567.866531,7567.920000,0.053469,0.416751
7342,7568.289068,7568.472000,0.182932,0.433515
7343,7569.797165,7569.680000,0.117165,0.421937
7344,7570.547138,7570.752000,0.204862,0.405758
7345,7571.281289,7570.752000,0.529289,0.402830
7346,7572.278994,7571.832000,0.446994,0.419567
7347,7573.255184,7573.328000,0.072816,0.435821
7348,7574.046802,7573.552000,0.494802,0.415261
7349,7574.749889,7575.136000,0.386111,0.410370
7350,7575.696668,7575.784000,0.087332,0.422534
7351,7576.268605,7576.632000,0.363395,0.423923
7352,7576.905771,7576.632000,0.273771,0.437137
7353,7578.917487,7578.584000,0.333487,0.424825
7354,7579.597757,7579.856000,0.258243,0.408956
7355,7580.280089,7580.336000,0.055911,0.412666
7356,7580.959831,7580.792000,0.167831,0.401188
7357,7582.031706,7581.968000,0.063706,0.409005
7358,7582.802984,7582.832000,0.029016,0.411444
7359,7583.462735,7583.184000,0.278735,0.414692
7360,7584.486960,7584.712000,0.225040,0.407229
7361,7585.469518,7585.728000,0.258482,0.425550
7362,7586.234995,7586.304000,0.069005,0.427042
7363,7587.283239,7587.440000,0.156761,0.419509
7364,7587.890351,7587.440000,0.450351,0.423369
7365,7589.356254,7589.128000,0.228254,0.400189
7366,7590.120871,7590.288000,0.167129,0.414653
7367,7590.918225,7590.768000,0.150225,0.408291
7368,7591.966194,7592.104000,0.137806,0.402236
7369,7592.269713,7592.104000,0.165713,0.393897
7370,7593.098314,7593.256000,0.157686,0.419706
7371,7594.102743,7593.784000,0.318743,0.401906
7372,7595.077658,7595.024000,0.053658,0.406509
7373,7596.016213,7595.328000,0.688213,0.417191
7374,7597.414986,7597.264000,0.150986,0.430480
7375,7598.007883,7598.248000,0.240117,0.424713
7376,7598.982710,7598.248000,0.734710,0.416934
7377,7599.565155,7600.000000,0.434845,0.433319
7378,7600.130859,7600.000000,0.130859,0.442587
7379,7601.751366,7602.280000,0.528634,0.444073
7380,7602.405163,7602.280000,0.125163,0.421156
7381,7603.022366,7602.928000,0.094366,0.426598
7382,7603.560679,7603.400000,0.160679,0.427824
7383,7604.831196,7604.800000,0.031196,0.426094
7384,7605.857934,7606.040000,0.182066,0.429647
7385,7606.994883,7606.040000,0.954883,0.438214
7386,7608.021354,7608.424000,0.402646,0.415667
7387,7608.420808,7608.424000,0.003192,0.417241
7388,7609.673608,7610.264000,0.590392,0.428690
7389,7610.066214,7610.264000,0.197786,0.448377
7390,7610.854490,7610.984000,0.129510,0.421729
7391,7611.794530,7612.512000,0.717470,0.414457
7392,7612.682250,7612.512000,0.170250,0.434629
7393,7613.949125,7613.896000,0.053125,0.440524
7394,7614.911019,7614.768000,0.143019,0.415766
7395,7615.589707,7616.216000,0.626293,0.440065
7396,7616.361442,7616.216000,0.145442,0.415361
7397,7617.490687,7617.456000,0.034687,0.418665
7398,7618.506226,7618.064000,0.442226,0.448419
7399,7619.109221,7619.416000,0.306779,0.456464
7400,7619.749442,7619.736000,0.013442,0.446039
7401,7620.983925,7620.920000,0.063925,0.450048
7402,7621.693575,7622.296000,0.602425,0.447793
7403,7622.017493,7622.296000,0.278507,0.452132
7404,7623.423299,7623.552000,0.128701,0.419060
7405,7624.987383,7625.360000,0.372617,0.415775
7406,7625.594494,7625.360000,0.234494,0.406132
7407,7626.265293,7626.200000,0.065293,0.417165
7408,7627.127214,7626.200000,0.927214,0.420143
7409,7627.690980,7628.440000,0.749020,0.398177
7410,7628.742026,7628.656000,0.086026,0.407679
7411,7629.642702,7630.088000,0.445298,0.432419
7412,7630.569928,7630.608000,0.038072,0.440362
7413,7631.506758,7631.552000,0.045242,0.429681
7414,7632.009099,7632.096000,0.086901,0.427006
7415,7633.651862,7633.768000,0.116138,0.428521
7416,7634.312300,7634.416000,0.103700,0.434639
7417,7634.771788,7634.416000,0.355788,0.417174
7418,7636.387151,7635.768000,0.619151,0.411736
7419,7636.822989,7637.424000,0.601011,0.426142
7420,7637.940366,7637.800000,0.140366,0.412390
7421,7638.237100,7638.488000,0.250900,0.409103
7422,7639.039295,7639.208000,0.168705,0.406674
7423,7639.934791,7639.880000,0.054791,0.433565
7424,7641.505668,7641.072000,0.433668,0.413159
7425,7642.166837,7642.168000,0.001163,0.426296
7426,7643.295177,7644.000000,0.704823,0.414774
7427,7644.035704,7644.000000,0.035704,0.435377
7428,7644.927813,7645.680000,0.752187,0.423219
7429,7645.331599,7645.680000,0.348401,0.423497
7430,7646.560906,7646.152000,0.408906,0.428339
7431,7647.399804,7648.464000,1.064196,0.433211
7432,7648.197822,7648.464000,0.266178,0.416494
7433,7649.210369,7648.464000,0.746369,0.415073
7434,7649.787925,7651.104000,1.316075,0.432505
7435,7650.778132,7651.104000,0.325868,0.421256
7436,7651.918001,7651.800000,0.118001,0.421573
7437,7653.356681,7653.232000,0.124681,0.413523
7438,7653.702815,7653.640000,0.062815,0.413597
7439,7654.580639,7654.784000,0.203361,0.427516
7440,7655.121495,7655.160000,0.038505,0.433042
7441,7656.261967,7656.728000,0.466033,0.441486
7442,7656.956408,7657.048000,0.091592,0.418931
7443,7657.717934,7657.048000,0.669934,0.427089
7444,7658.652286,7658.616000,0.036286,0.403334
7445,7660.264423,7659.944000,0.320423,0.427791
7446,7660.874842,7659.944000,0.930842,0.426906
7447,7661.578688,7662.592000,1.013312,0.431237
7448,7662.331833,7662.592000,0.260167,0.437038
7449,7663.456194,7663.408000,0.048194,0.423057
7450,7664.203009,7664.104000,0.099009,0.414011
7451,7665.444059,7665.320000,0.124059,0.437514
7452,7665.801809,7665.320000,0.481809,0.438382
7453,7666.502823,7667.256000,0.753177,0.434660
7454,7667.549329,7667.256000,0.293329,0.407757
7455,7668.365666,7667.256000,1.109666,0.413558
7456,7669.936030,7669.856000,0.080030,0.405843
7457,7670.581043,7670.704000,0.122957,0.408663
7458,7671.447130,7671.152000,0.295130,0.418772
7459,7672.450691,7672.480000,0.029309,0.399054
7460,7673.103534,7673.088000,0.015534,0.394986
7461,7673.740633,7673.088000,0.652633,0.387207
7462,7674.241511,7673.088000,1.153511,0.387159
7463,7676.061474,7675.904000,0.157474,0.424975
7464,7676.404517,7676.816000,0.411483,0.425128
7465,7677.306367,7676.816000,0.490367,0.440360
7466,7678.489609,7678.432000,0.057609,0.418631
7467,7679.283817,7679.400000,0.116183,0.413214
7468,7680.369730,7681.032000,0.662270,0.422173
7469,7681.049612,7681.032000,0.017612,0.427060
7470,7681.945482,7681.768000,0.177482,0.403239
7471,7683.018167,7681.768000,1.250167,0.417730
7472,7683.593965,7684.496000,0.902035,0.429136
7473,7684.205668,7684.496000,0.290332,0.422344
7474,7685.305557,7685.256000,0.049557,0.411585
7475,7685.782994,7685.832000,0.049006,0.425814
7476,7687.513293,7687.392000,0.121293,0.423039
7477,7688.591693,7688.640000,0.048307,0.439366
7478,7689.156620,7689.200000,0.043380,0.441359
7479,7689.858001,7689.688000,0.170001,0.436306
7480,7690.429651,7691.136000,0.706349,0.451077
7481,7691.802177,7691.936000,0.133823,0.428194
7482,7692.342743,7691.936000,0.406743,0.429148
7483,7693.479401,7694.040000,0.560599,0.433087
7484,7693.897006,7694.040000,0.142994,0.440556
7485,7695.112272,7695.456000,0.343728,0.411895
7486,7696.136385,7695.736000,0.400385,0.405442
7487,7696.779477,7696.968000,0.188523,0.420722
7488,7697.898469,7698.472000,0.573531,0.424980
7489,7699.071026,7699.000000,0.071026,0.426287
7490,7700.036048,7699.536000,0.500048,0.416607
7491,7700.216724,7700.736000,0.519276,0.415284
7492,7701.157955,7701.336000,0.178045,0.403527
7493,7702.194731,7702.312000,0.117269,0.439641
7494,7702.589230,7702.816000,0.226770,0.426177
7495,7703.831003,7703.720000,0.111003,0.394717
7496,7705.213167,7705.384000,0.170833,0.423158
7497,7705.703217,7705.544000,0.159217,0.446934
7498,7706.962196,7706.488000,0.474196,0.412602
7499,7707.736760,7707.824000,0.087240,0.415480
7500,7708.220973,7708.152000,0.068973,0.417858
7501,7709.242641,7708.784000,0.458641,0.409163
7502,7710.123840,7709.920000,0.203840,0.425989
7503,7711.223649,7711.984000,0.760351,0.382285
7504,7711.928934,7711.984000,0.055066,0.400112
7505,7712.779308,7712.584000,0.195308,0.420782
7506,7712.908649,7712.584000,0.324649,0.420051
7507,7714.904976,7714.760000,0.144976,0.406679
7508,7715.806809,7715.312000,0.494809,0.396977
7509,7716.493162,7716.936000,0.442838,0.401301
7510,7717.430626,7717.608000,0.177374,0.429222
7511,7718.209440,7717.608000,0.601440,0.416168
7512,7718.871828,7719.472000,0.600172,0.420876
7513,7719.753486,7719.472000,0.281486,0.431907
7514,7720.412175,7721.176000,0.763825,0.429746
7515,7721.553997,7721.616000,0.062003,0.415018
7516,7722.557229,7722.256000,0.301229,0.421971
7517,7723.618282,7722.896000,0.722282,0.457394
7518,7724.440917,7725.576000,1.135083,0.451486
7519,7725.242871,7725.576000,0.333129,0.438043
7520,7725.881075,7725.864000,0.017075,0.443019
7521,7727.365068,7727.352000,0.013068,0.390029
7522,7728.154537,7727.352000,0.802537,0.401598
7523,7728.345321,7727.352000,0.993321,0.406880
7524,7729.508444,7730.072000,0.563556,0.415356
7525,7730.156711,7730.072000,0.084711,0.405437
7526,7731.326343,7731.440000,0.113657,0.420371
7527,7731.904604,7731.848000,0.056604,0.417338
7528,7733.551152,7733.488000,0.063152,0.435792
7529,7734.637210,7734.888000,0.250790,0.420576
7530,7734.799052,7734.888000,0.088948,0.422939
7531,7735.920192,7735.608000,0.312192,0.413963
7532,7736.398983,7736.624000,0.225017,0.399805
7533,7737.281517,7736.624000,0.657517,0.417774
7534,7738.683401,7738.608000,0.075401,0.418602
7535,7739.076079,7738.608000,0.468079,0.423941
7536,7740.113547,7739.592000,0.521547,0.425909
7537,7740.932129,7740.944000,0.011871,0.428722
7538,7742.093827,7741.880000,0.213827,0.442457
7539,7742.861768,7741.880000,0.981768,0.426293
7540,7744.168742,7744.336000,0.167258,0.401300
7541,7744.539186,7744.336000,0.203186,0.420278
7542,7745.564178,7745.328000,0.236178,0.391865
7543,7746.617972,7746.288000,0.329972,0.414562
7544,7747.262729,7747.304000,0.041271,0.424037
7545,7747.603843,7747.304000,0.299843,0.418650
7546,7748.560899,7749.168000,0.607101,0.415242
7547,7749.950340,7749.864000,0.086340,0.428943
7548,7751.417943,7751.624000,0.206057,0.438606
7549,7751.732241,7751.624000,0.108241,0.434079
7550,7752.412059,7752.904000,0.491941,0.442598
7551,7753.812564,7753.952000,0.139436,0.430087
7552,7754.165808,7753.952000,0.213808,0.434608
7553,7755.042745,7755.360000,0.317255,0.423992
7554,7756.140546,7756.664000,0.523454,0.443884
7555,7756.961660,7756.968000,0.006340,0.414696
7556,7757.748649,7757.896000,0.147351,0.425320
7557,7758.441968,7758.624000,0.182032,0.433758
7558,7759.592955,7759.960000,0.367045,0.422663
7559,7760.470137,7760.312000,0.158137,0.417011
7560,7761.852016,7762.248000,0.395984,0.439064
7561,7762.516670,7762.248000,0.268670,0.433411
7562,7763.365537,7764.224000,0.858463,0.431330
7563,7763.887944,7764.224000,0.336056,0.428863
7564,7764.629541,7764.224000,0.405541,0.428425
7565,7765.580549,7765.656000,0.075451,0.429301
7566,7766.648069,7766.760000,0.111931,0.457206
7567,7767.347361,7766.760000,0.587361,0.405659
7568,7768.417094,7768.720000,0.302906,0.404757
7569,7769.913328,7769.768000,0.145328,0.423882
7570,7770.261244,7769.768000,0.493244,0.431859
7571,7770.983887,7769.768000,1.215887,0.424358
7572,7771.801936,7772.208000,0.406064,0.415776
7573,7773.152164,7772.208000,0.944164,0.429615
7574,7774.018900,7774.528000,0.509100,0.424766
7575,7774.296270,7774.528000,0.231730,0.425456
7576,7775.448785,7775.360000,0.088785,0.416562
7577,7775.977608,7776.064000,0.086392,0.420070
7578,7776.955377,7777.048000,0.092623,0.403246
7579,7778.619619,7778.248000,0.371619,0.423612
7580,7779.147738,7779.176000,0.028262,0.432272
7581,7780.294144,7780.528000,0.233856,0.419373
7582,7780.791631,7780.528000,0.263631,0.422707
7583,7781.703704,7781.608000,0.095704,0.404269
7584,7782.448109,7782.176000,0.272109,0.404486
7585,7783.333190,7784.440000,1.106810,0.405551
7586,7783.869823,7784.440000,0.570177,0.390871
7587,7785.543212,7785.752000,0.208788,0.440860
7588,7785.972158,7785.752000,0.220158,0.433423
7589,7786.910885,7787.184000,0.273115,0.408551
7590,7787.847577,7787.536000,0.311577,0.401611
7591,7788.942038,7788.664000,0.278038,0.399376
7592,7789.846487,7790.016000,0.169513,0.421372
7593,7790.584748,7790.952000,0.367252,0.418209
